id_x,host_response_rate,host_is_superhost,host_listings_count,accommodates,bedrooms,beds,maximum_nights,price,review_scores_rating,review_scores_cleanliness,review_scores_location,number_of_reviews,neighbourhood,property_type,neighbourhood_freq,property_type_freq
1271203962352359959,1.0,0,1.0,6.0,2.0,2.0,365.0,166.0,4.29,4.0,4.64,196,Unknown,Entire condo,0.5945340501792115,0.08109318996415771
1271215923414869930,1.0,0,1.0,2.0,1.0,1.0,180.0,55.0,5.0,5.0,5.0,1,Unknown,Private room in condo,0.5945340501792115,0.05040322580645161
1272068113898953756,1.0,0,4.0,2.0,1.0,1.0,70.0,75.0,4.5,4.5,5.0,4,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
1272278542690266520,1.0,1,1.0,2.0,1.0,1.0,365.0,102.0,4.93,4.96,4.85,729,"Dublin 8, County Dublin, Ireland",Private room in home,0.02710573476702509,0.22334229390681004
1273725009340801205,1.0,1,2.0,6.0,2.0,3.0,365.0,186.0,4.67,4.58,4.67,144,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
1273797359246762889,0.86,0,273.0,4.0,1.0,1.0,365.0,200.0,4.8,4.8,4.9,100,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
1274018188243899980,0.9,0,1.0,4.0,2.0,2.0,365.0,268.0,5.0,5.0,5.0,16,Unknown,Entire condo,0.5945340501792115,0.08109318996415771
1274023576129554354,1.0,0,1.0,2.0,1.0,1.0,30.0,77.0,5.0,5.0,5.0,4,Unknown,Private room in rental unit,0.5945340501792115,0.09363799283154121
1274612866283194759,1.0,0,133.0,2.0,1.0,1.0,1125.0,149.0,4.79,4.68,5.0,361,Unknown,Entire condo,0.5945340501792115,0.08109318996415771
1274686190707840309,1.0,0,8.0,4.0,2.0,2.0,60.0,294.0,4.44,4.44,4.75,256,"Dublin, County Dublin, Ireland",Entire condo,0.11559139784946236,0.08109318996415771
1275118975925895315,1.0,0,1.0,4.0,2.0,2.0,365.0,59.0,4.0,4.33,4.17,36,Unknown,Private room in guesthouse,0.5945340501792115,0.007840501792114695
1275404867986019013,1.0,0,1.0,2.0,1.0,1.0,365.0,279.0,5.0,5.0,5.0,1,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
1275469634544375519,1.0,0,1.0,4.0,1.0,2.0,365.0,154.0,4.6,4.47,4.6,900,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
1275627867483687523,1.0,0,1.0,5.0,2.0,2.0,365.0,365.0,4.83,4.67,5.0,36,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
1275834108246453779,1.0,0,1.0,2.0,1.0,1.0,365.0,60.0,5.0,5.0,4.0,1,Unknown,Private room in rental unit,0.5945340501792115,0.09363799283154121
1275922913598515606,0.79,0,3.0,2.0,1.0,1.0,365.0,81.0,5.0,4.0,4.67,9,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
1276543301067743589,1.0,1,1.0,5.0,2.0,4.0,45.0,250.0,5.0,4.93,4.93,196,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
1277300474151379249,1.0,0,1.0,2.0,1.0,1.0,3.0,86.0,5.0,5.0,5.0,1,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
1277408745562010738,1.0,1,1.0,2.0,1.0,1.0,7.0,117.0,4.96,4.96,4.79,784,Unknown,Entire guesthouse,0.5945340501792115,0.009632616487455198
1277473384731744751,1.0,0,1.0,4.0,2.0,2.0,14.0,252.0,4.92,5.0,4.75,144,Unknown,Entire condo,0.5945340501792115,0.08109318996415771
1277533638883575927,1.0,0,1.0,1.0,1.0,1.0,365.0,126.0,5.0,5.0,5.0,1,Unknown,Private room in rental unit,0.5945340501792115,0.09363799283154121
1277592548452741022,1.0,0,1.0,3.0,2.0,2.0,365.0,215.0,4.6,4.6,4.9,100,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
1278198713320978468,1.0,1,1.0,1.0,1.0,1.0,14.0,73.0,4.93,4.82,4.93,784,"Dublin 8, County Dublin, Ireland",Private room in home,0.02710573476702509,0.22334229390681004
1278229551088482134,1.0,0,2.0,2.0,1.0,2.0,1125.0,69.0,4.09,3.82,4.36,121,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
1278263784858404896,0.64,0,6.0,16.0,13.0,2.0,365.0,37.0,3.5,3.0,3.5,4,Unknown,Private room in guesthouse,0.5945340501792115,0.007840501792114695
1278328351112619388,1.0,0,58.0,4.0,2.0,2.0,180.0,170.0,4.63,4.5,4.88,64,"Dublin, County Dublin, Ireland",Entire rental unit,0.11559139784946236,0.2318548387096774
1278392268415737715,1.0,1,6.0,6.0,1.0,3.0,365.0,238.0,4.83,4.83,4.42,144,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
1278399475882907394,1.0,1,2.0,6.0,3.0,4.0,365.0,372.0,5.0,4.82,4.77,484,Unknown,Entire home,0.5945340501792115,0.1646505376344086
1278925426994251445,1.0,0,2.0,2.0,1.0,1.0,365.0,132.0,4.78,4.78,4.67,81,Unknown,Private room in rental unit,0.5945340501792115,0.09363799283154121
1279048970380177980,0.97,0,29.0,4.0,1.0,2.0,365.0,165.0,4.5,4.75,5.0,144,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
1279164122661042393,1.0,0,1.0,2.0,0.0,1.0,14.0,146.0,4.83,4.78,4.72,324,Unknown,Entire home,0.5945340501792115,0.1646505376344086
1279209249034303765,0.9,1,2.0,2.0,1.0,1.0,2.0,99.0,4.86,4.71,4.93,196,Unknown,Private room in rental unit,0.5945340501792115,0.09363799283154121
1279592759601388232,1.0,0,3.0,6.0,2.0,3.0,365.0,449.0,3.0,2.0,5.0,1,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
1279602399525338397,1.0,0,1.0,4.0,2.0,2.0,30.0,233.0,5.0,5.0,4.91,121,"Donabate, County Dublin, Ireland",Entire condo,0.0006720430107526882,0.08109318996415771
1279741876407129769,1.0,0,1.0,4.0,2.0,2.0,90.0,85.0,4.67,4.67,4.67,9,Unknown,Entire home,0.5945340501792115,0.1646505376344086
1280255768174137956,1.0,0,1.0,2.0,1.0,1.0,365.0,110.0,5.0,5.0,5.0,1,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
1280262321476842431,1.0,1,5.0,2.0,1.0,1.0,365.0,117.0,5.0,5.0,5.0,1,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
1280744177210966716,1.0,0,2.0,2.0,1.0,1.0,365.0,188.0,4.929999999999999,5.0,5.0,225,Unknown,Entire condo,0.5945340501792115,0.08109318996415771
1281221388315939552,1.0,1,5.0,7.0,3.0,4.0,28.0,767.0,4.92,5.0,5.0,169,"Dublin 2, County Dublin, Ireland",Entire home,0.009184587813620072,0.1646505376344086
1281260955703256335,1.0,0,3.0,2.0,1.0,1.0,30.0,155.0,4.81,4.67,4.76,441,"Dublin 1, County Dublin, Ireland",Entire home,0.02307347670250896,0.1646505376344086
1281614900544202442,0.0,0,2.0,2.0,1.0,1.0,365.0,89.0,5.0,5.0,5.0,16,Unknown,Private room in rental unit,0.5945340501792115,0.09363799283154121
1281701040034161280,0.94,1,1.0,2.0,1.0,1.0,365.0,86.0,4.9399999999999995,4.96,4.98,2704,Unknown,Private room in rental unit,0.5945340501792115,0.09363799283154121
1281769361873933511,1.0,1,3.0,2.0,1.0,1.0,365.0,91.0,4.8,4.73,4.9,900,Unknown,Private room in condo,0.5945340501792115,0.05040322580645161
1281811429648921749,1.0,1,3.0,4.0,2.0,2.0,365.0,177.0,4.86,4.57,5.0,49,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
1281988816391195027,1.0,0,1.0,2.0,1.0,1.0,16.0,132.0,5.0,5.0,5.0,16,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
1282522071675291974,1.0,0,1.0,5.0,3.0,2.0,100.0,108.0,5.0,5.0,4.67,9,Unknown,Entire cabin,0.5945340501792115,0.004256272401433692
1282577566630983726,0.5,0,1.0,1.0,1.0,1.0,365.0,129.0,5.0,5.0,5.0,4,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
1282623334639490126,1.0,0,3.0,2.0,1.0,1.0,365.0,80.0,4.8,4.8,4.6,25,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
1282639047607873328,1.0,0,3.0,1.0,1.0,1.0,365.0,63.0,4.86,4.71,4.93,196,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
1282851219629063874,0.1,0,2.0,2.0,1.0,2.0,365.0,64.0,4.0,4.0,4.17,36,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
1282900719192838707,1.0,1,2.0,2.0,1.0,1.0,45.0,79.0,4.88,4.82,4.71,289,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
1283190925989252566,0.0,0,2.0,2.0,1.0,1.0,365.0,104.0,5.0,5.0,5.0,1,Unknown,Private room in rental unit,0.5945340501792115,0.09363799283154121
1283339875268574953,0.75,0,1.0,2.0,1.0,1.0,6.0,92.0,5.0,4.7,5.0,100,Unknown,Private room in condo,0.5945340501792115,0.05040322580645161
1283481299114746302,1.0,1,1.0,2.0,1.0,1.0,5.0,67.0,4.98,4.95,4.88,1764,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
1284101920682792605,0.97,1,17.0,2.0,1.0,1.0,120.0,187.0,4.92,5.0,5.0,169,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
1284119427800524929,1.0,1,2.0,1.0,1.0,1.0,7.0,56.0,4.9,5.0,4.71,441,Unknown,Private room in rental unit,0.5945340501792115,0.09363799283154121
1284293015117569060,1.0,0,1.0,2.0,1.0,1.0,1125.0,98.0,4.55,4.69,4.63,2401,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
1286087794169105777,1.0,0,1.0,2.0,1.0,1.0,90.0,128.0,5.0,5.0,5.0,16,Unknown,Entire condo,0.5945340501792115,0.08109318996415771
1286393981223526801,0.0,0,1.0,1.0,1.0,1.0,365.0,120.0,5.0,5.0,5.0,1,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
1286800989634506416,1.0,0,1.0,2.0,1.0,1.0,365.0,180.0,5.0,5.0,5.0,1,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
1287509196038623826,1.0,0,1.0,4.0,2.0,2.0,30.0,255.0,4.6,4.5,4.9,100,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
1287569234606767076,1.0,0,58.0,6.0,3.0,3.0,180.0,241.0,4.69,4.62,4.85,676,"Phibsborough, County Dublin, Ireland",Entire cottage,0.002688172043010753,0.006048387096774193
1287720950277802236,0.9,0,2.0,1.0,1.0,4.0,365.0,48.0,4.75,4.5,4.5,16,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
1288236029341365001,0.9,0,2.0,6.0,3.0,3.0,1125.0,400.0,4.56,4.5,4.75,256,"Dublin, County Dublin, Ireland",Entire home,0.11559139784946236,0.1646505376344086
1288237687742773439,0.9,0,2.0,6.0,3.0,4.0,1125.0,275.0,4.42,4.5,4.67,144,"Dublin, County Dublin, Ireland",Entire home,0.11559139784946236,0.1646505376344086
1288341381540187654,1.0,0,1.0,2.0,1.0,1.0,365.0,69.0,4.55,4.55,4.36,121,Unknown,Private room in condo,0.5945340501792115,0.05040322580645161
1288600367331874617,0.96,0,1.0,2.0,1.0,1.0,365.0,87.0,5.0,5.0,5.0,49,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
1288650359883952494,0.94,0,4.0,1.0,1.0,4.0,365.0,28.0,4.0,4.0,4.0,1,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
1288966722242081053,1.0,0,2.0,3.0,1.0,3.0,14.0,224.0,4.73,4.81,4.95,1369,Unknown,Entire condo,0.5945340501792115,0.08109318996415771
1289231488070182528,1.0,0,4.0,4.0,1.0,2.0,90.0,110.0,4.81,4.67,4.67,441,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
1289700441296676422,1.0,1,24.0,7.0,4.0,4.0,365.0,163.0,4.88,4.88,4.88,1089,Unknown,Entire home,0.5945340501792115,0.1646505376344086
1289844164254296282,1.0,0,10.0,4.0,3.0,4.0,1125.0,271.0,4.2,3.6,4.8,25,Unknown,Entire home,0.5945340501792115,0.1646505376344086
1290349799023482230,1.0,0,1.0,6.0,2.0,3.0,30.0,629.0,4.54,4.54,5.0,169,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
1290472089344103955,1.0,0,1.0,2.0,1.0,1.0,25.0,99.0,5.0,5.0,5.0,25,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
1290584818884311424,1.0,1,15.0,6.0,2.0,3.0,365.0,399.0,4.9,4.9,4.68,1600,"Dublin 8, County Dublin, Ireland",Entire rental unit,0.02710573476702509,0.2318548387096774
1290857165454757564,1.0,0,1.0,4.0,2.0,3.0,14.0,234.0,4.77,4.92,4.77,169,Unknown,Entire townhouse,0.5945340501792115,0.018145161290322582
1291179900781211140,1.0,0,1.0,8.0,4.0,6.0,30.0,400.0,5.0,5.0,4.0,1,Unknown,Entire home,0.5945340501792115,0.1646505376344086
1291331845782105386,0.91,0,1.0,1.0,1.0,1.0,365.0,56.0,4.69,4.46,4.77,169,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
1291528748877922127,1.0,0,1.0,2.0,1.0,1.0,10.0,67.0,4.62,4.77,4.85,169,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
1291590685108890952,0.96,0,4.0,2.0,1.0,1.0,1125.0,60.0,4.64,4.71,4.79,196,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
1291639872730657966,1.0,0,1.0,2.0,1.0,1.0,20.0,77.0,4.21,4.64,4.21,196,Unknown,Private room in rental unit,0.5945340501792115,0.09363799283154121
1291965194637372122,0.96,0,5.0,6.0,2.0,4.0,30.0,161.0,5.0,5.0,5.0,4,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
1292051759757979298,1.0,1,1.0,2.0,1.0,1.0,14.0,168.0,4.97,4.94,4.84,1024,Unknown,Entire guest suite,0.5945340501792115,0.008736559139784945
1292059303704882921,0.97,1,1.0,2.0,1.0,1.0,365.0,125.0,4.95,4.91,4.95,484,Unknown,Private room in rental unit,0.5945340501792115,0.09363799283154121
1292193920705137474,0.95,1,1.0,4.0,1.0,2.0,365.0,153.0,4.63,4.41,4.76,1681,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
1292429249792202895,0.93,0,1.0,2.0,2.0,1.0,1125.0,76.0,4.86,5.0,4.29,49,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
1292561387131279567,1.0,0,2.0,5.0,2.0,2.0,15.0,198.0,4.86,4.57,4.71,49,Unknown,Entire condo,0.5945340501792115,0.08109318996415771
1292793166925153149,1.0,1,2.0,2.0,1.0,1.0,35.0,95.0,4.89,5.0,5.0,81,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
1292919835734037922,1.0,0,1.0,7.0,4.0,6.0,400.0,276.0,5.0,4.75,5.0,16,Unknown,Entire home,0.5945340501792115,0.1646505376344086
1292933077815474112,1.0,0,2.0,2.0,3.0,1.0,365.0,50.0,4.91,4.73,4.45,121,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
1292933677843194090,1.0,1,2.0,2.0,1.0,1.0,35.0,81.0,5.0,5.0,4.87,225,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
1293319868091363797,0.91,0,2.0,6.0,4.0,4.0,1125.0,368.0,4.71,4.76,4.62,441,"Dublin 4, County Dublin, Ireland",Entire home,0.012096774193548387,0.1646505376344086
1293470563478847159,1.0,0,1.0,2.0,1.0,1.0,14.0,75.0,5.0,5.0,4.92,144,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
1293478935802298390,1.0,1,1.0,2.0,1.0,1.0,7.0,50.0,4.9,5.0,4.68,961,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
1293486148658403406,1.0,0,15.0,1.0,1.0,2.0,14.0,26.0,3.0,3.0,2.0,4,Unknown,Shared room in rental unit,0.5945340501792115,0.0029121863799283156
1293486643888540839,1.0,0,15.0,1.0,1.0,2.0,14.0,28.0,3.0,2.67,3.67,9,Unknown,Shared room in rental unit,0.5945340501792115,0.0029121863799283156
1293488165615377268,1.0,0,15.0,1.0,1.0,2.0,14.0,27.0,3.4,2.8,3.8,25,Unknown,Shared room in rental unit,0.5945340501792115,0.0029121863799283156
1293489169878502943,1.0,0,15.0,1.0,1.0,1.0,14.0,27.0,1.0,1.5,1.0,4,Unknown,Shared room in rental unit,0.5945340501792115,0.0029121863799283156
1293490172471971333,1.0,0,15.0,1.0,1.0,2.0,14.0,27.0,3.0,3.25,3.5,16,Unknown,Shared room in rental unit,0.5945340501792115,0.0029121863799283156
1293583753857013818,1.0,1,2.0,2.0,1.0,1.0,365.0,107.0,4.83,4.83,4.5,36,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
1293588910347514307,1.0,0,77.0,4.0,2.0,2.0,180.0,220.0,4.85,4.65,5.0,676,"Dublin 2, County Dublin, Ireland",Entire rental unit,0.009184587813620072,0.2318548387096774
1294045628955232691,1.0,0,2.0,5.0,2.0,3.0,365.0,211.0,4.85,4.62,4.62,169,Unknown,Entire condo,0.5945340501792115,0.08109318996415771
1294208804503687776,1.0,0,133.0,2.0,1.0,1.0,1125.0,71.0,4.35,4.41,4.24,289,Unknown,Private room in condo,0.5945340501792115,0.05040322580645161
1294275353227945288,1.0,0,133.0,2.0,1.0,1.0,1125.0,82.0,4.8,4.5,4.7,100,Unknown,Private room in condo,0.5945340501792115,0.05040322580645161
1294873782656540275,1.0,0,133.0,2.0,1.0,1.0,1125.0,81.0,4.67,4.5,4.08,144,Unknown,Private room in condo,0.5945340501792115,0.05040322580645161
1294901111105656702,1.0,0,133.0,2.0,1.0,1.0,1125.0,86.0,4.5,4.25,4.38,64,Unknown,Private room in condo,0.5945340501792115,0.05040322580645161
1294947471966219879,1.0,0,133.0,2.0,1.0,1.0,1125.0,104.0,4.71,4.43,4.21,196,Unknown,Entire condo,0.5945340501792115,0.08109318996415771
1295037679161263135,1.0,0,1.0,2.0,1.0,1.0,7.0,67.0,5.0,5.0,5.0,64,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
1295644584366061563,1.0,0,1.0,4.0,1.0,2.0,1125.0,130.0,4.5,4.83,4.5,36,"Dublin 1, County Dublin, Ireland",Entire rental unit,0.02307347670250896,0.2318548387096774
1295769495142003573,1.0,0,80.0,2.0,1.0,1.0,365.0,160.0,5.0,5.0,5.0,1,"Dublin, County Dublin, Ireland",Entire rental unit,0.11559139784946236,0.2318548387096774
1295780753416503248,1.0,0,133.0,2.0,1.0,1.0,1125.0,71.0,4.36,4.18,4.09,121,Unknown,Private room in condo,0.5945340501792115,0.05040322580645161
1295780785335323231,1.0,0,133.0,2.0,1.0,1.0,1125.0,77.0,4.2,4.0,4.1,100,Unknown,Private room in condo,0.5945340501792115,0.05040322580645161
1295824894364528880,1.0,0,133.0,2.0,1.0,1.0,1125.0,95.0,5.0,4.91,4.82,121,Unknown,Private room in condo,0.5945340501792115,0.05040322580645161
1295967699531367400,0.93,0,4.0,5.0,2.0,2.0,32.0,273.0,5.0,4.87,4.8,225,Unknown,Entire home,0.5945340501792115,0.1646505376344086
1296340143667450422,0.62,0,1.0,2.0,1.0,1.0,720.0,160.0,4.67,4.67,4.67,144,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
1297146646907019624,1.0,0,1.0,2.0,1.0,1.0,365.0,49.0,5.0,5.0,5.0,1,Unknown,Private room in rental unit,0.5945340501792115,0.09363799283154121
1297189752855890627,1.0,0,1.0,4.0,2.0,2.0,21.0,135.0,4.6,4.8,4.4,25,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
1297267101140890780,1.0,1,2.0,4.0,2.0,3.0,60.0,180.0,4.88,5.0,4.75,64,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
1297714907163953318,0.0,0,1.0,3.0,2.0,3.0,365.0,350.0,5.0,5.0,5.0,1,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
1297798691153037641,1.0,0,80.0,2.0,1.0,1.0,365.0,151.0,4.0,3.5,5.0,4,"Dublin, County Dublin, Ireland",Entire rental unit,0.11559139784946236,0.2318548387096774
1298032476782955483,1.0,0,1.0,2.0,1.0,1.0,28.0,54.0,4.94,4.94,5.0,256,"Dublin 15, County Dublin, Ireland",Private room in condo,0.0020161290322580645,0.05040322580645161
1298365311861528811,1.0,0,80.0,3.0,1.0,2.0,365.0,151.0,4.33,4.0,5.0,9,"Dublin, County Dublin, Ireland",Entire rental unit,0.11559139784946236,0.2318548387096774
1298423234067769492,0.7,0,2.0,4.0,2.0,2.0,365.0,176.0,4.83,4.92,4.42,144,Unknown,Entire condo,0.5945340501792115,0.08109318996415771
1298532470969935402,1.0,0,1.0,6.0,2.0,3.0,120.0,270.0,5.0,5.0,5.0,169,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
1298723436403306867,0.8,0,1.0,2.0,1.0,1.0,365.0,108.0,5.0,5.0,4.0,1,Unknown,Private room in rental unit,0.5945340501792115,0.09363799283154121
1298734328738298483,1.0,0,1.0,1.0,1.0,1.0,10.0,75.0,5.0,5.0,5.0,25,Unknown,Private room in condo,0.5945340501792115,0.05040322580645161
1299119658522415362,1.0,0,1.0,4.0,2.0,2.0,365.0,142.0,5.0,5.0,5.0,4,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
1299344197289742579,1.0,0,1.0,4.0,2.0,2.0,365.0,333.0,4.43,4.29,5.0,196,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
1299463815796646184,1.0,0,5.0,2.0,1.0,1.0,365.0,151.0,5.0,5.0,5.0,36,Unknown,Private room in rental unit,0.5945340501792115,0.09363799283154121
1299472977866548874,1.0,0,5.0,2.0,1.0,1.0,365.0,168.0,5.0,5.0,5.0,1,Unknown,Private room in rental unit,0.5945340501792115,0.09363799283154121
1299476622624262037,1.0,0,5.0,2.0,1.0,1.0,365.0,154.0,4.5,5.0,4.0,4,Unknown,Private room in rental unit,0.5945340501792115,0.09363799283154121
1299857280106568917,0.86,0,273.0,6.0,2.0,4.0,365.0,229.0,5.0,4.33,5.0,9,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
1300040112734393698,0.94,1,1.0,2.0,1.0,1.0,10.0,51.0,4.85,4.8,4.7,400,Unknown,Private room in rental unit,0.5945340501792115,0.09363799283154121
1300636759745469109,1.0,1,1.0,2.0,1.0,1.0,365.0,109.0,4.929999999999999,4.98,4.7,3600,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
1300677523334096319,0.64,0,27.0,6.0,3.0,6.0,365.0,210.0,5.0,5.0,5.0,1,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
1302252707815082977,0.0,0,1.0,1.0,1.0,1.0,365.0,32.0,5.0,5.0,5.0,1,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
1302283895732129239,1.0,0,58.0,4.0,2.0,2.0,365.0,228.0,4.59,4.64,4.77,484,"Dublin, County Dublin, Ireland",Entire rental unit,0.11559139784946236,0.2318548387096774
1302353063490447345,1.0,0,1.0,5.0,2.0,4.0,7.0,315.0,5.0,5.0,4.88,64,Unknown,Entire home,0.5945340501792115,0.1646505376344086
1302879787089680009,1.0,0,9.0,2.0,1.0,1.0,365.0,85.0,4.0,4.17,4.67,36,Unknown,Private room in rental unit,0.5945340501792115,0.09363799283154121
1302885775650962589,1.0,0,9.0,2.0,1.0,1.0,365.0,97.0,4.2,4.4,4.2,25,Unknown,Private room in rental unit,0.5945340501792115,0.09363799283154121
1302911249789707286,1.0,0,15.0,1.0,1.0,1.0,14.0,55.0,2.0,2.0,3.0,4,Unknown,Private room in rental unit,0.5945340501792115,0.09363799283154121
1302958243536944436,0.98,0,5.0,2.0,1.0,2.0,65.0,44.0,4.0,4.17,4.5,36,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
1303440934927345680,1.0,0,9.0,6.0,2.0,3.0,60.0,392.0,4.5,4.0,5.0,4,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
1303473409827218974,1.0,0,1.0,5.0,2.0,3.0,365.0,231.0,5.0,5.0,5.0,1,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
1303485406743580345,1.0,0,2.0,2.0,1.0,1.0,30.0,124.0,5.0,4.67,5.0,36,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
1303513405467610815,1.0,0,3.0,2.0,1.0,1.0,365.0,89.0,5.0,5.0,4.67,9,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
1303549750672128818,0.25,0,8.0,1.0,1.0,3.0,365.0,48.0,1.0,2.0,1.5,4,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
1303735893902734855,0.9,1,1.0,2.0,1.0,1.0,6.0,131.0,4.67,4.73,4.929999999999999,225,Unknown,Private room in rental unit,0.5945340501792115,0.09363799283154121
1303906862761986188,1.0,0,77.0,7.0,4.0,4.0,180.0,290.0,4.25,4.38,4.63,64,"Dublin 2, County Dublin, Ireland",Entire home,0.009184587813620072,0.1646505376344086
1304223947731659723,1.0,0,58.0,5.0,2.0,3.0,90.0,419.0,4.8,4.9,4.9,100,"Dublin 13, County Dublin, Ireland",Entire home,0.0035842293906810036,0.1646505376344086
1304306052983402977,1.0,0,1.0,4.0,2.0,2.0,730.0,344.0,4.929999999999999,5.0,4.929999999999999,225,Unknown,Entire home,0.5945340501792115,0.1646505376344086
1304339731594016916,1.0,0,58.0,2.0,1.0,1.0,180.0,167.0,5.0,5.0,4.86,49,"Malahide, County Dublin, Ireland",Entire rental unit,0.002240143369175627,0.2318548387096774
1304448127884660684,1.0,1,1.0,3.0,1.0,1.0,30.0,82.0,5.0,5.0,4.82,121,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
1304838017856573218,0.81,0,3.0,6.0,3.0,4.0,180.0,128.0,4.2,4.2,4.0,25,Unknown,Entire home,0.5945340501792115,0.1646505376344086
1305265222204853236,1.0,0,10.0,2.0,1.0,1.0,7.0,104.0,4.82,4.74,4.94,1156,Unknown,Private room in rental unit,0.5945340501792115,0.09363799283154121
1305285617279954859,1.0,0,10.0,2.0,1.0,1.0,7.0,80.0,4.54,4.71,4.96,576,Unknown,Private room in rental unit,0.5945340501792115,0.09363799283154121
1305302429190377010,1.0,0,10.0,2.0,1.0,1.0,7.0,99.0,4.76,4.7,4.97,1369,Unknown,Private room in rental unit,0.5945340501792115,0.09363799283154121
1305394665254209505,1.0,1,1.0,2.0,1.0,1.0,6.0,92.0,4.81,4.75,4.88,256,Unknown,Private room in rental unit,0.5945340501792115,0.09363799283154121
1305824496686045105,1.0,0,1.0,2.0,2.0,0.0,365.0,85.0,3.5,4.0,4.0,4,Unknown,Private room in rental unit,0.5945340501792115,0.09363799283154121
1306474251771016458,1.0,1,1.0,5.0,3.0,3.0,365.0,255.0,4.93,4.64,4.64,196,Unknown,Entire home,0.5945340501792115,0.1646505376344086
